Shipment_ID,Order_Date,Delivery_Date,Scheduled_Delivery_Date,Origin_City,Destination_City,Distance_KM,Carrier_ID,Vehicle_Type,Shipment_Weight_KG,Shipment_Volume_M3,Priority_Level,Customer_ID,Freight_Cost,Delivery_Status
SHP-04252,2024-05-02,2024-05-06,2024-05-05,Minneapolis,Baltimore,1700,CAR-007,Truck,546.74,1.344,Standard,CUST-1369,2129.82,Delayed
SHP-04253,2024-05-06,2024-05-09,2024-05-09,Atlanta,Miami,1634,CAR-008,Truck,161.27,0.363,Standard,CUST-8293,2285.7,On-Time
SHP-04254,2023-12-26,2023-12-27,2023-12-27,Boston,Philadelphia,786,CAR-001,Van,1163.47,1.898,Standard,CUST-8719,1281.41,On-Time
SHP-04255,2023-08-01,2023-08-02,2023-08-02,San Francisco,Miami,1033,CAR-005,Van,341.11,0.56,Express,CUST-1953,1772.89,On-Time
SHP-04256,2023-02-03,2023-02-05,2023-02-05,Houston,Phoenix,1957,CAR-005,Van,143.6,0.327,Express,CUST-1548,2715.56,On-Time
SHP-04257,2024-02-23,2024-02-26,2024-02-26,Cleveland,San Francisco,1951,CAR-001,Truck,516.29,0.701,Standard,CUST-4967,2377.54,On-Time
SHP-04258,2023-10-25,2023-10-26,2023-10-26,Dallas,Minneapolis,1259,CAR-004,Truck,250.93,0.564,Express,CUST-6464,1204.41,On-Time
SHP-04259,2024-11-01,2024-11-04,2024-11-04,Los Angeles,Chicago,2016,CAR-001,Truck,1647.48,4.889,Express,CUST-3953,5853.41,On-Time
SHP-04260,2023-07-25,2023-07-28,2023-07-28,Milwaukee,Denver,2227,CAR-005,Van,291.6,0.634,Express,CUST-1522,3359.94,On-Time
SHP-04261,2024-10-08,2024-10-10,2024-10-10,Houston,Phoenix,1957,CAR-001,Semi-Truck,118.6,0.166,Express,CUST-1603,2481.18,On-Time
SHP-04262,2023-09-24,2023-09-27,2023-09-27,Miami,Seattle,1933,CAR-002,Semi-Truck,251.52,0.406,Standard,CUST-1981,1550.72,On-Time
SHP-04263,2023-09-09,2023-09-10,2023-09-10,Philadelphia,Phoenix,600,CAR-006,Truck,667.76,1.34,Express,CUST-7904,999.16,On-Time
SHP-04264,2023-03-21,2023-03-24,2023-03-24,Philadelphia,Los Angeles,1615,CAR-005,Truck,51.73,0.098,Standard,CUST-7538,1466.88,On-Time
SHP-04265,2023-11-18,2023-11-21,2023-11-19,Houston,Cleveland,702,CAR-003,Van,987.71,1.616,Overnight,CUST-8337,2589.08,Delayed
SHP-04266,2023-10-11,2023-10-12,2023-10-12,Washington DC,Miami,380,CAR-008,Van,157.65,0.425,Standard,CUST-8706,531.13,On-Time
SHP-04267,2024-04-04,2024-04-07,2024-04-07,Philadelphia,Baltimore,1727,CAR-004,Van,203.42,0.267,Standard,CUST-9374,1244.03,On-Time
SHP-04268,2024-05-13,2024-05-14,2024-05-14,Washington DC,Philadelphia,1339,CAR-008,Van,238.34,0.436,Express,CUST-7743,2625.22,On-Time
SHP-04269,2024-02-14,2024-02-16,2024-02-16,Atlanta,Los Angeles,1831,CAR-003,Semi-Truck,393.53,0.759,Express,CUST-9971,3070.91,On-Time
SHP-04270,2023-05-31,2023-06-03,2023-06-03,Nashville,Miami,2391,CAR-005,Van,803.58,1.896,Express,CUST-3181,5167.23,On-Time
SHP-04271,2024-01-13,2024-01-14,2024-01-14,Washington DC,Phoenix,327,CAR-008,Cargo Plane,33.36,0.097,Standard,CUST-1274,384.73,On-Time
SHP-04272,2024-06-23,2024-06-25,2024-06-25,Chicago,Los Angeles,1715,CAR-001,Van,343.49,0.502,Express,CUST-4812,2613.86,On-Time
SHP-04273,2024-12-09,2024-12-10,2024-12-10,Washington DC,Miami,380,CAR-002,Semi-Truck,182.65,0.342,Standard,CUST-7927,280.67,On-Time
SHP-04274,2023-10-20,2023-10-23,2023-10-23,Dallas,Phoenix,2437,CAR-004,Truck,488.54,0.965,Express,CUST-9765,2992.69,On-Time
SHP-04275,2024-03-08,2024-03-09,2024-03-09,Washington DC,Phoenix,327,CAR-002,Van,488.43,0.774,Standard,CUST-4543,329.64,On-Time
SHP-04276,2023-04-01,2023-04-05,2023-04-05,Nashville,Atlanta,2130,CAR-007,Truck,193.25,0.361,Standard,CUST-4991,2035.72,On-Time
SHP-04277,2023-08-07,2023-08-09,2023-08-09,Milwaukee,Phoenix,1352,CAR-003,Semi-Truck,320.15,0.519,Standard,CUST-9197,1587.81,On-Time
SHP-04278,2023-12-14,2023-12-15,2023-12-15,Detroit,Milwaukee,674,CAR-001,Truck,13.62,0.022,Standard,CUST-3100,502.21,On-Time
SHP-04279,2023-01-03,2023-01-08,2023-01-07,Phoenix,Atlanta,2131,CAR-006,Truck,92.12,0.144,Standard,CUST-4701,1556.06,Delayed
SHP-04280,2024-05-31,2024-06-02,2024-06-02,Atlanta,Boston,1457,CAR-008,Van,229.33,0.437,Standard,CUST-2344,2032.03,On-Time
SHP-04281,2024-07-04,2024-07-05,2024-07-05,New York,Nashville,1638,CAR-005,Truck,358.38,0.455,Overnight,CUST-6080,3710.18,On-Time
SHP-04282,2024-05-23,2024-05-27,2024-05-26,Denver,Boston,1973,CAR-003,Van,320.67,0.386,Standard,CUST-7004,2678.32,Delayed
SHP-04283,2023-03-20,2023-03-23,2023-03-23,Boston,Nashville,1896,CAR-001,Van,163.86,0.457,Standard,CUST-9423,1606.01,On-Time
SHP-04284,2024-01-18,2024-01-20,2024-01-20,Phoenix,Baltimore,1319,CAR-005,Semi-Truck,223.23,0.33,Standard,CUST-6214,1452.37,On-Time
SHP-04285,2024-07-01,2024-07-02,2024-07-02,San Francisco,Boston,1053,CAR-002,Truck,384.21,0.727,Express,CUST-9814,1436.24,On-Time
SHP-04286,2024-01-09,2024-01-11,2024-01-11,Denver,Phoenix,1512,CAR-006,Truck,101.46,0.258,Express,CUST-6631,1622.4,On-Time
SHP-04287,2024-09-29,2024-09-30,2024-09-30,Seattle,Nashville,468,CAR-005,Van,375.7,0.771,Express,CUST-5973,854.34,On-Time
SHP-04288,2024-12-23,2024-12-25,2024-12-24,New York,Minneapolis,688,CAR-004,Semi-Truck,215.96,0.386,Express,CUST-7145,760.18,Delayed
SHP-04289,2023-12-05,2023-12-06,2023-12-06,Dallas,Detroit,740,CAR-003,Truck,168.01,0.42,Standard,CUST-2812,774.91,On-Time
SHP-04290,2024-01-21,2024-01-25,2024-01-25,Dallas,Phoenix,2437,CAR-008,Semi-Truck,548.17,1.415,Standard,CUST-9815,4216.48,On-Time
SHP-04291,2023-07-30,2023-07-31,2023-07-31,Baltimore,Phoenix,746,CAR-001,Van,390.84,0.629,Overnight,CUST-2502,1605.58,On-Time
SHP-04292,2024-07-14,2024-07-15,2024-07-15,New York,Houston,840,CAR-008,Semi-Truck,38.76,0.116,Express,CUST-4212,1438.05,On-Time
SHP-04293,2024-06-29,2024-06-30,2024-06-30,San Francisco,Phoenix,881,CAR-003,Van,218.86,0.522,Standard,CUST-5245,1013.98,On-Time
SHP-04294,2023-05-11,2023-05-13,2023-05-13,Boston,Phoenix,1696,CAR-006,Cargo Plane,361.03,0.994,Express,CUST-2684,2315.28,On-Time
SHP-04295,2024-12-06,2024-12-07,2024-12-07,Baltimore,Minneapolis,669,CAR-008,Truck,275.82,0.371,Express,CUST-4967,1398.1,On-Time
SHP-04296,2023-02-23,2023-02-25,2023-02-24,Boston,Detroit,1383,CAR-007,Semi-Truck,683.23,1.438,Express,CUST-3535,2897.4,Delayed
SHP-04297,2024-04-28,2024-04-29,2024-04-29,Nashville,Boston,1347,CAR-007,Van,227.68,0.234,Overnight,CUST-4221,3044.54,On-Time
SHP-04298,2023-09-13,2023-09-17,2023-09-17,New York,Dallas,2002,CAR-005,Semi-Truck,558.53,1.054,Standard,CUST-4207,2864.3,On-Time
SHP-04299,2023-02-25,2023-02-27,2023-02-26,Dallas,Denver,1608,CAR-008,Truck,678.14,1.556,Overnight,CUST-5863,7059.8,Delayed
SHP-04300,2023-01-11,2023-01-13,2023-01-12,Denver,San Francisco,750,CAR-004,Truck,401.04,0.988,Standard,CUST-7672,637.34,Delayed
SHP-04301,2024-01-05,2024-01-07,2024-01-07,Chicago,New York,1682,CAR-007,Truck,457.08,0.944,Express,CUST-7664,3008.81,On-Time
SHP-04302,2024-12-25,2024-12-29,2024-12-29,Los Angeles,Cleveland,2095,CAR-001,Semi-Truck,142.64,0.327,Standard,CUST-5973,1911.88,On-Time
SHP-04303,2023-05-03,2023-05-07,2023-05-06,Chicago,Dallas,2369,CAR-008,Semi-Truck,372.26,0.835,Express,CUST-3316,5652.82,Delayed
SHP-04304,2024-02-21,2024-02-21,2024-02-22,Minneapolis,Atlanta,234,CAR-006,Semi-Truck,354.87,1.032,Overnight,CUST-6026,466.49,Early
SHP-04305,2024-12-01,2024-12-02,2024-12-02,Minneapolis,Dallas,975,CAR-003,Truck,132.15,0.312,Standard,CUST-2687,964.98,On-Time
SHP-04306,2023-01-24,2023-01-26,2023-01-26,Houston,Milwaukee,1228,CAR-008,Van,207.44,0.582,Standard,CUST-7265,1677.0,On-Time
SHP-04307,2024-10-18,2024-10-21,2024-10-20,Detroit,Cleveland,1282,CAR-006,Truck,444.09,0.518,Standard,CUST-5096,1274.74,Delayed
SHP-04308,2023-05-18,2023-05-20,2023-05-20,Los Angeles,Denver,1729,CAR-004,Van,569.99,1.286,Express,CUST-9248,2139.63,On-Time
SHP-04309,2023-05-09,2023-05-13,2023-05-13,Miami,Denver,2494,CAR-006,Van,600.01,1.151,Standard,CUST-7588,2798.38,On-Time
SHP-04310,2023-06-24,2023-06-26,2023-06-26,Atlanta,Denver,1720,CAR-006,Truck,414.04,0.496,Express,CUST-3392,2396.45,On-Time
SHP-04311,2023-02-01,2023-02-03,2023-02-03,San Francisco,Cleveland,1171,CAR-003,Truck,784.27,2.223,Standard,CUST-2414,1793.14,On-Time
SHP-04312,2023-01-04,2023-01-09,2023-01-06,Seattle,Cleveland,1419,CAR-004,Truck,486.47,1.142,Standard,CUST-6762,1147.42,Delayed
SHP-04313,2024-05-19,2024-05-21,2024-05-20,Washington DC,Chicago,216,CAR-006,Van,577.16,0.874,Standard,CUST-3587,239.98,Delayed
SHP-04314,2023-05-30,2023-05-31,2023-05-31,Seattle,Nashville,468,CAR-008,Cargo Plane,431.35,1.167,Standard,CUST-5379,866.56,On-Time
SHP-04315,2024-07-26,2024-07-28,2024-07-27,Milwaukee,New York,963,CAR-002,Truck,871.41,2.054,Standard,CUST-3000,1285.19,Delayed
SHP-04316,2023-05-29,2023-05-30,2023-05-30,Chicago,Denver,659,CAR-008,Van,365.95,0.547,Express,CUST-1732,1439.8,On-Time
SHP-04317,2023-12-06,2023-12-09,2023-12-09,Detroit,Phoenix,2261,CAR-008,Truck,109.73,0.181,Express,CUST-1377,4610.69,On-Time
SHP-04318,2024-12-24,2024-12-25,2024-12-25,Cleveland,Atlanta,578,CAR-005,Semi-Truck,134.57,0.401,Overnight,CUST-7227,1150.99,On-Time
SHP-04319,2023-02-14,2023-02-17,2023-02-16,New York,San Francisco,1216,CAR-008,Van,500.18,1.333,Standard,CUST-3980,2332.68,Delayed
SHP-04320,2023-09-26,2023-09-29,2023-09-29,Philadelphia,Los Angeles,1615,CAR-005,Semi-Truck,260.74,0.49,Standard,CUST-8816,1816.71,On-Time
SHP-04321,2023-09-27,2023-10-01,2023-10-01,Atlanta,Phoenix,2053,CAR-005,Semi-Truck,98.86,0.275,Standard,CUST-6588,1952.9,On-Time
SHP-04322,2023-02-12,2023-02-13,2023-02-13,Detroit,Miami,389,CAR-002,Van,377.56,0.467,Express,CUST-9274,472.35,On-Time
SHP-04323,2023-12-05,2023-12-07,2023-12-07,Seattle,Phoenix,1030,CAR-001,Cargo Plane,344.9,0.881,Standard,CUST-1577,1079.15,On-Time
SHP-04324,2023-04-07,2023-04-09,2023-04-08,Miami,Chicago,763,CAR-002,Truck,300.54,0.702,Overnight,CUST-9434,1232.31,Delayed
SHP-04325,2024-07-26,2024-07-30,2024-07-30,Los Angeles,Washington DC,2090,CAR-001,Truck,994.39,1.727,Standard,CUST-7240,3311.18,On-Time
SHP-04326,2023-12-22,2023-12-26,2023-12-26,Minneapolis,Chicago,2241,CAR-003,Cargo Plane,175.82,0.441,Standard,CUST-4893,2664.99,On-Time
SHP-04327,2023-03-17,2023-03-20,2023-03-18,Boston,Dallas,603,CAR-006,Truck,256.4,0.602,Standard,CUST-3261,568.78,Delayed
SHP-04328,2024-08-28,2024-09-02,2024-09-01,Detroit,Washington DC,2268,CAR-006,Van,781.04,0.893,Standard,CUST-1149,3053.23,Delayed
SHP-04329,2023-10-14,2023-10-17,2023-10-17,Seattle,Washington DC,1882,CAR-007,Truck,74.05,0.128,Standard,CUST-2304,1813.55,On-Time
SHP-04330,2024-08-14,2024-08-17,2024-08-15,Houston,San Francisco,295,CAR-008,Van,171.53,0.441,Express,CUST-2986,525.07,Delayed
SHP-04331,2023-09-20,2023-09-23,2023-09-23,Minneapolis,Milwaukee,2339,CAR-004,Truck,235.51,0.489,Express,CUST-5028,2533.21,On-Time
SHP-04332,2024-07-27,2024-07-28,2024-07-28,Chicago,Philadelphia,330,CAR-003,Semi-Truck,790.14,1.588,Standard,CUST-2202,612.48,On-Time
SHP-04333,2024-08-26,2024-08-27,2024-08-27,Los Angeles,Seattle,1120,CAR-003,Van,497.72,0.693,Express,CUST-1782,2414.67,On-Time
SHP-04334,2024-01-06,2024-01-08,2024-01-08,San Francisco,Miami,1033,CAR-005,Truck,580.85,0.641,Standard,CUST-6872,1559.24,On-Time
SHP-04335,2023-04-06,2023-04-06,2023-04-07,Seattle,Minneapolis,204,CAR-008,Truck,36.75,0.056,Overnight,CUST-6429,464.06,Early
SHP-04336,2023-08-15,2023-08-18,2023-08-18,Denver,Boston,1973,CAR-003,Semi-Truck,187.55,0.274,Standard,CUST-5191,2314.84,On-Time
SHP-04337,2024-06-06,2024-06-07,2024-06-07,San Francisco,Washington DC,1348,CAR-004,Truck,369.65,1.003,Express,CUST-7780,1550.97,On-Time
SHP-04338,2023-12-06,2023-12-08,2023-12-08,Phoenix,Baltimore,1319,CAR-008,Truck,500.69,1.431,Standard,CUST-3732,2328.53,On-Time
SHP-04339,2024-01-12,2024-01-13,2024-01-13,Atlanta,Philadelphia,883,CAR-006,Semi-Truck,128.91,0.384,Express,CUST-3602,969.79,On-Time
SHP-04340,2024-06-22,2024-06-23,2024-06-23,Phoenix,San Francisco,687,CAR-007,Semi-Truck,480.31,1.144,Overnight,CUST-4577,1738.35,On-Time
SHP-04341,2023-06-07,2023-06-10,2023-06-10,Denver,Phoenix,1512,CAR-006,Van,650.25,1.476,Standard,CUST-6617,1740.82,On-Time
SHP-04342,2024-03-13,2024-03-17,2024-03-17,Philadelphia,Washington DC,2119,CAR-005,Van,53.19,0.155,Standard,CUST-7920,1821.12,On-Time
SHP-04343,2024-05-11,2024-05-12,2024-05-12,Nashville,Los Angeles,2155,CAR-001,Truck,268.8,0.758,Overnight,CUST-7540,4025.08,On-Time
SHP-04344,2023-10-13,2023-10-15,2023-10-15,Denver,Miami,1292,CAR-006,Truck,211.8,0.218,Standard,CUST-5599,1053.3,On-Time
SHP-04345,2024-08-11,2024-08-14,2024-08-12,New York,Minneapolis,688,CAR-002,Truck,61.45,0.091,Standard,CUST-4287,501.59,Delayed
SHP-04346,2023-03-25,2023-03-26,2023-03-26,New York,Houston,840,CAR-005,Truck,137.98,0.262,Overnight,CUST-6402,1642.11,On-Time
SHP-04347,2024-09-06,2024-09-09,2024-09-09,Phoenix,Houston,2053,CAR-005,Semi-Truck,221.33,0.294,Express,CUST-9004,3269.58,On-Time
SHP-04348,2023-10-09,2023-10-12,2023-10-11,Houston,Los Angeles,1220,CAR-006,Truck,457.68,0.811,Standard,CUST-2054,1206.19,Delayed
SHP-04349,2024-12-23,2024-12-24,2024-12-24,Houston,Cleveland,702,CAR-006,Cargo Plane,293.45,0.395,Express,CUST-3563,911.78,On-Time
SHP-04350,2024-03-14,2024-03-15,2024-03-15,San Francisco,Minneapolis,219,CAR-003,Semi-Truck,305.07,0.906,Standard,CUST-2930,274.27,On-Time
SHP-04351,2024-09-23,2024-09-25,2024-09-25,New York,Boston,1834,CAR-005,Truck,146.73,0.287,Express,CUST-5394,2623.9,On-Time
SHP-04352,2024-09-19,2024-09-24,2024-09-22,Los Angeles,Denver,1729,CAR-002,Semi-Truck,501.12,1.119,Standard,CUST-8140,1819.55,Delayed
SHP-04353,2023-11-15,2023-11-17,2023-11-17,Minneapolis,New York,1785,CAR-005,Truck,338.11,0.539,Express,CUST-7992,2717.7,On-Time
SHP-04354,2023-09-01,2023-09-02,2023-09-02,Seattle,Atlanta,1191,CAR-007,Van,128.7,0.372,Overnight,CUST-9262,2479.54,On-Time
SHP-04355,2023-07-08,2023-07-12,2023-07-12,Minneapolis,Miami,2453,CAR-002,Van,287.9,0.645,Standard,CUST-2406,1853.04,On-Time
SHP-04356,2023-12-02,2023-12-04,2023-12-04,Chicago,Minneapolis,1494,CAR-005,Truck,608.18,1.187,Standard,CUST-5600,2320.77,On-Time
SHP-04357,2023-05-29,2023-06-02,2023-06-02,Philadelphia,Chicago,2400,CAR-004,Van,279.98,0.553,Standard,CUST-6002,1751.64,On-Time
SHP-04358,2024-11-09,2024-11-10,2024-11-10,Seattle,Minneapolis,204,CAR-008,Truck,1215.22,2.831,Express,CUST-1799,791.43,On-Time
SHP-04359,2024-08-04,2024-08-05,2024-08-05,Baltimore,Boston,997,CAR-005,Semi-Truck,313.76,0.75,Express,CUST-1807,1697.27,On-Time
SHP-04360,2023-03-26,2023-03-27,2023-03-27,Nashville,Dallas,397,CAR-006,Semi-Truck,199.45,0.468,Express,CUST-4342,465.56,On-Time
SHP-04361,2023-07-21,2023-07-24,2023-07-22,Seattle,Milwaukee,1326,CAR-006,Truck,336.69,0.896,Overnight,CUST-4965,2488.02,Delayed
SHP-04362,2024-01-19,2024-01-21,2024-01-21,Atlanta,Dallas,1679,CAR-001,Truck,278.68,0.376,Express,CUST-8962,2063.9,On-Time
SHP-04363,2023-04-17,2023-04-18,2023-04-18,Atlanta,Seattle,1336,CAR-002,Truck,118.39,0.335,Overnight,CUST-3527,2056.23,On-Time
SHP-04364,2024-02-07,2024-02-08,2024-02-08,Miami,Dallas,841,CAR-003,Semi-Truck,142.1,0.18,Standard,CUST-5379,934.45,On-Time
SHP-04365,2024-02-17,2024-02-22,2024-02-18,Milwaukee,Philadelphia,579,CAR-004,Van,21.9,0.027,Express,CUST-4378,538.93,Delayed
SHP-04366,2024-02-09,2024-02-11,2024-02-10,Seattle,Detroit,1795,CAR-008,Semi-Truck,368.71,0.57,Overnight,CUST-2754,5999.22,Delayed
SHP-04367,2024-09-05,2024-09-08,2024-09-08,Houston,Denver,2478,CAR-004,Semi-Truck,670.03,1.369,Express,CUST-8281,3354.14,On-Time
SHP-04368,2024-10-03,2024-10-04,2024-10-04,Dallas,Boston,1563,CAR-001,Van,290.34,0.408,Overnight,CUST-3796,2991.25,On-Time
SHP-04369,2023-03-29,2023-03-30,2023-03-30,Nashville,Chicago,1035,CAR-006,Semi-Truck,587.21,1.6,Express,CUST-4563,1582.43,On-Time
SHP-04370,2024-07-24,2024-07-27,2024-07-27,Minneapolis,Los Angeles,1779,CAR-001,Van,719.77,0.813,Standard,CUST-6573,2190.82,On-Time
SHP-04371,2023-11-24,2023-11-26,2023-11-26,Minneapolis,Philadelphia,1329,CAR-001,Van,422.55,0.803,Standard,CUST-3988,1493.37,On-Time
SHP-04372,2024-03-02,2024-03-04,2024-03-03,Atlanta,New York,517,CAR-007,Semi-Truck,1944.29,3.838,Standard,CUST-9388,1337.23,Delayed
SHP-04373,2023-10-01,2023-10-02,2023-10-02,Los Angeles,Phoenix,724,CAR-001,Truck,103.72,0.31,Standard,CUST-1366,548.2,On-Time
SHP-04374,2024-05-07,2024-05-08,2024-05-08,Milwaukee,New York,963,CAR-008,Van,114.16,0.235,Express,CUST-2639,1632.79,On-Time
SHP-04375,2024-09-13,2024-09-16,2024-09-16,Atlanta,Denver,1720,CAR-005,Truck,534.78,1.052,Standard,CUST-2122,2536.43,On-Time
SHP-04376,2023-06-06,2023-06-10,2023-06-10,Detroit,Houston,2247,CAR-007,Truck,297.61,0.453,Standard,CUST-3706,2512.06,On-Time
SHP-04377,2023-12-14,2023-12-17,2023-12-17,Denver,Phoenix,1512,CAR-006,Van,544.11,1.163,Standard,CUST-3913,1630.42,On-Time
SHP-04378,2024-06-16,2024-06-19,2024-06-19,Washington DC,Cleveland,2346,CAR-003,Semi-Truck,489.92,0.523,Express,CUST-6510,4505.85,On-Time
SHP-04379,2024-11-09,2024-11-12,2024-11-12,Miami,Los Angeles,1907,CAR-005,Van,449.68,0.598,Standard,CUST-6742,2505.65,On-Time
SHP-04380,2024-01-24,2024-01-26,2024-01-25,Washington DC,Dallas,1260,CAR-002,Truck,343.2,0.687,Express,CUST-5964,1561.06,Delayed
SHP-04381,2024-09-19,2024-09-23,2024-09-20,Miami,Chicago,763,CAR-008,Semi-Truck,287.91,0.741,Standard,CUST-4647,1063.99,Delayed
SHP-04382,2024-03-18,2024-03-20,2024-03-20,Denver,Washington DC,1427,CAR-008,Truck,52.13,0.071,Standard,CUST-7726,1732.04,On-Time
SHP-04383,2024-07-31,2024-08-03,2024-08-01,Minneapolis,San Francisco,361,CAR-008,Van,466.24,1.133,Standard,CUST-1880,600.81,Delayed
SHP-04384,2024-05-13,2024-05-18,2024-05-17,San Francisco,New York,2182,CAR-004,Semi-Truck,698.6,1.788,Standard,CUST-6897,2325.57,Delayed
SHP-04385,2024-08-30,2024-09-03,2024-08-31,Nashville,New York,808,CAR-006,Van,151.03,0.334,Standard,CUST-5133,651.01,Delayed
SHP-04386,2024-04-18,2024-04-20,2024-04-20,Seattle,Cleveland,1419,CAR-008,Van,624.58,0.894,Standard,CUST-5306,2901.18,On-Time
SHP-04387,2023-09-04,2023-09-07,2023-09-07,New York,Detroit,2043,CAR-005,Semi-Truck,79.14,0.225,Express,CUST-9790,2544.79,On-Time
SHP-04388,2024-05-10,2024-05-14,2024-05-14,Detroit,Los Angeles,2414,CAR-003,Truck,274.31,0.755,Standard,CUST-9199,2850.11,On-Time
SHP-04389,2023-12-11,2023-12-12,2023-12-12,Detroit,Milwaukee,674,CAR-005,Van,828.2,1.713,Standard,CUST-8992,1008.81,On-Time
SHP-04390,2023-11-13,2023-11-16,2023-11-16,Minneapolis,Cleveland,1590,CAR-004,Truck,251.73,0.732,Standard,CUST-4506,1141.4,On-Time
SHP-04391,2024-09-26,2024-09-27,2024-09-27,Milwaukee,Houston,537,CAR-002,Van,184.46,0.382,Express,CUST-7109,554.99,On-Time
SHP-04392,2023-12-24,2023-12-27,2023-12-27,Miami,Philadelphia,1861,CAR-001,Semi-Truck,943.63,1.999,Standard,CUST-6636,2772.74,On-Time
SHP-04393,2024-05-12,2024-05-13,2024-05-13,Seattle,Nashville,468,CAR-003,Truck,386.69,0.63,Express,CUST-9217,903.53,On-Time
SHP-04394,2023-04-11,2023-04-12,2023-04-12,Boston,New York,827,CAR-006,Truck,324.11,0.646,Express,CUST-9698,1132.87,On-Time
SHP-04395,2023-09-26,2023-09-29,2023-09-28,Miami,Philadelphia,1861,CAR-001,Van,122.95,0.165,Express,CUST-4904,2264.56,Delayed
SHP-04396,2023-08-07,2023-08-09,2023-08-09,Baltimore,Cleveland,1893,CAR-001,Truck,367.27,0.747,Express,CUST-5947,2604.54,On-Time
SHP-04397,2024-03-30,2024-04-04,2024-04-02,Houston,Minneapolis,1685,CAR-004,Van,469.27,1.25,Standard,CUST-8284,1390.0,Delayed
SHP-04398,2024-10-10,2024-10-11,2024-10-11,Los Angeles,Houston,825,CAR-002,Van,336.84,0.557,Express,CUST-9014,983.06,On-Time
SHP-04399,2024-12-11,2024-12-14,2024-12-14,Denver,Boston,1973,CAR-001,Van,430.91,1.011,Standard,CUST-6232,1957.77,On-Time
SHP-04400,2024-08-08,2024-08-09,2024-08-09,Houston,Miami,592,CAR-007,Van,594.41,1.23,Standard,CUST-5643,789.59,On-Time
SHP-04401,2024-01-17,2024-01-22,2024-01-19,Cleveland,Chicago,1695,CAR-007,Truck,333.78,0.623,Express,CUST-2651,2719.4,Delayed
SHP-04402,2023-01-20,2023-01-21,2023-01-21,Atlanta,Houston,909,CAR-008,Truck,528.87,1.064,Standard,CUST-1644,1626.44,On-Time
SHP-04403,2023-04-18,2023-04-21,2023-04-21,Dallas,Cleveland,1922,CAR-008,Van,307.0,0.834,Standard,CUST-5418,2871.3,On-Time
SHP-04404,2024-08-11,2024-08-15,2024-08-13,Milwaukee,Chicago,1015,CAR-002,Truck,411.16,0.727,Standard,CUST-6141,996.41,Delayed
SHP-04405,2024-11-27,2024-11-30,2024-11-30,Atlanta,Denver,1720,CAR-007,Semi-Truck,293.24,0.853,Standard,CUST-6982,2063.92,On-Time
SHP-04406,2024-08-15,2024-08-16,2024-08-16,Miami,New York,1054,CAR-004,Van,159.57,0.354,Express,CUST-7950,1024.03,On-Time
SHP-04407,2024-03-31,2024-04-01,2024-04-01,Seattle,New York,569,CAR-002,Van,1209.24,2.597,Standard,CUST-8975,852.41,On-Time
SHP-04408,2023-09-03,2023-09-07,2023-09-07,Minneapolis,Phoenix,2181,CAR-001,Truck,118.5,0.258,Standard,CUST-9637,1851.18,On-Time
SHP-04409,2024-08-31,2024-09-04,2024-09-03,San Francisco,Seattle,1915,CAR-006,Truck,332.55,0.915,Standard,CUST-5425,1646.51,Delayed
SHP-04410,2023-03-29,2023-03-31,2023-03-30,Cleveland,New York,2288,CAR-004,Van,184.1,0.397,Overnight,CUST-2219,3092.93,Delayed
SHP-04411,2023-10-06,2023-10-09,2023-10-09,Washington DC,Houston,1968,CAR-006,Truck,251.57,0.578,Standard,CUST-9069,1613.53,On-Time
SHP-04412,2024-10-12,2024-10-13,2024-10-13,Phoenix,San Francisco,687,CAR-001,Truck,20.18,0.029,Standard,CUST-4686,559.25,On-Time
SHP-04413,2023-11-18,2023-11-22,2023-11-22,Cleveland,Boston,2382,CAR-006,Semi-Truck,637.46,1.28,Standard,CUST-2024,2929.21,On-Time
SHP-04414,2024-12-12,2024-12-16,2024-12-15,Nashville,San Francisco,1569,CAR-003,Cargo Plane,151.62,0.287,Standard,CUST-1844,1700.59,Delayed
SHP-04415,2024-04-12,2024-04-13,2024-04-13,Washington DC,Detroit,1443,CAR-001,Van,476.44,0.479,Express,CUST-8159,2060.75,On-Time
SHP-04416,2024-01-09,2024-01-12,2024-01-12,Baltimore,Miami,1999,CAR-008,Van,396.65,1.099,Standard,CUST-9415,3568.5,On-Time
SHP-04417,2023-06-28,2023-06-29,2023-06-29,Chicago,Philadelphia,330,CAR-008,Truck,636.53,0.939,Overnight,CUST-4887,1278.79,On-Time
SHP-04418,2024-04-27,2024-04-30,2024-04-30,Cleveland,Phoenix,2346,CAR-006,Semi-Truck,767.75,1.173,Express,CUST-3318,3681.36,On-Time
SHP-04419,2024-06-02,2024-06-03,2024-06-03,Houston,Dallas,597,CAR-006,Truck,502.8,0.793,Express,CUST-2449,943.16,On-Time
SHP-04420,2023-05-10,2023-05-11,2023-05-11,Boston,Dallas,603,CAR-008,Cargo Plane,599.1,1.514,Express,CUST-3723,1461.18,On-Time
SHP-04421,2023-03-19,2023-03-22,2023-03-21,Washington DC,Seattle,1384,CAR-001,Truck,765.16,2.244,Standard,CUST-3606,1917.68,Delayed
SHP-04422,2024-01-22,2024-01-24,2024-01-24,Houston,Los Angeles,1220,CAR-002,Van,302.73,0.756,Standard,CUST-3404,969.48,On-Time
